"X"	"Y"
47.5484742590703	99.8120388190284
56.6462863958178	116.116387967433
82.8277520617769	167.785246973638
76.9079590417371	160.003627257593
60.3293733214169	121.269946602946
56.5420631497989	115.915233379581
80.3366538931573	170.492985579735
61.8822354033695	133.092013446542
88.0172547861818	181.699020953546
87.7154196037941	176.471632666985
55.4530863019761	117.870257547709
61.5434568742436	127.743681614596
57.4952034067582	120.489351434584
76.6728806790418	162.746063390092
57.0923031236237	114.753713246566
49.6499646153109	102.47443621993
90.2134699449252	185.718071478015
80.0597348761217	160.578294775623
78.17123601225	165.453692563116
63.3601171642276	136.393419888842
69.887187687496	148.929337364253
76.1967725620979	158.272829635516
57.187612580358	117.400722105035
68.7573867362395	141.755276685847
71.7574165450177	152.867017742852
86.9277379447271	175.793523852649
76.4213271720693	162.173449246191
82.8223303234921	168.858440559314
71.4054697354738	150.734366927938
58.8749731681943	126.463262240995
66.603230280381	142.727543421645
53.3523536073752	110.249819351968
79.2885176172027	167.026431455373
84.1682683471578	176.838465196544
69.3727922237299	145.755158633982
60.1909766390213	124.088392748449
80.8715025123701	162.001918393192
71.3932702656069	151.774621801577
66.1372790232622	139.818270963774
81.2358542318002	166.165349720141
62.4015434264241	130.107309672244
81.4895910322903	172.118928694679
61.5752374106325	125.162033800549
73.9141334039277	150.384680238576
78.9137724231864	162.230629979899
56.6474128744567	120.74685675269
73.9812347783493	149.558201595539
68.8841319705117	145.048470027603
76.7574391664229	162.396096368085
62.1140206462078	131.450034723865
69.1301366594251	142.578108394631
83.8228400775579	175.416653817962
71.6849016380803	144.280888173977
78.2319094827512	156.652770816371
67.7910540238356	141.14497308328
59.7060834528529	123.967098459718
69.8907430915287	140.764292115929
57.7500884455923	119.715744969401
44.0388861155003	88.9912730098433
81.6912259199149	166.355423252649
59.1309118302257	118.616818915344
51.7391698735359	107.035376245168
79.9528180729257	162.394365580405
69.8813821856926	148.554568121595
64.0037160524839	131.187220910978
68.220520133979	139.652245313185
65.740186581977	139.95925262921
79.9665877645507	163.745879368605
77.2766070850153	157.304457391604
52.7336940413649	114.646823110493
73.5339849564175	155.837419273969
77.2681366589956	157.801121279246
76.682609759767	154.277506328714
45.7568269071579	93.4995911014154
67.6464257498472	137.065716361108
89.7963332091796	184.462003747069
77.9679453863953	157.348894928993
52.9072381935414	111.417619422051
53.3633128811656	107.460362853399
74.9110955231555	159.035813626593
68.2594451442772	139.299095109001
79.6129056387748	159.569773088708
72.9382666167731	150.417235868968
70.8099936350917	146.859604258876
71.8366184279928	146.029720203234
71.6625503539133	152.132944773422
57.3040093378575	119.621184775967
93.4949332061946	190.749746319982
55.8799459257467	120.142564183721
69.8303850721776	147.429276780267
64.5568064737834	137.411952763377
88.0011233335541	179.15008251503
80.1144017617923	160.666334973882
64.3628344409337	136.48339412253
72.0542079537502	150.26232914093
81.6546195019875	165.370080118701
92.363228395069	185.979232794978
73.0226507616885	155.673208881021
59.5749339776897	123.454111488786
60.1645768650419	126.682617831059
90.0571858043419	185.254590050058
49.2942851614252	105.238945094412
100.557423688819	203.639390258347
67.386494059127	135.72613962742
65.4560674088628	132.98553121548
71.5756055546395	147.721643591566
79.3338872786526	164.152793856972
73.0282827583435	154.991117524973
50.4384977752752	106.137534982607
73.5353670946937	153.799650746427
74.5042451374242	149.429910368474
76.595508705345	156.68909119905
59.6857927239261	121.119015750055
46.2897711863852	97.8056356054021
66.7542369217548	142.538160820665
60.5570124909026	128.322889044364
62.341100015569	127.458208128127
60.4622073328008	124.192857632111
66.0199555014548	139.146439645963
66.8878293707639	135.946099969027
77.9609271323983	160.1490402359
79.8642834387578	169.176772177657
62.0546833758257	126.566235773641
66.9118202848479	134.315478866571
73.6144476602559	152.558439555067
83.9879110483802	169.956842999509
69.439295803576	144.546252760863
53.0112650844589	110.50673534504
72.318525451413	152.534529687261
68.8090932902944	140.860163606344
87.7249285346043	179.609608696803
73.434221654436	151.55368563394
63.7695021764527	129.508883352422
65.6047770617147	139.833442571776
64.9470321045452	130.867779742127
71.8603513715748	144.823414925478
71.7641779759948	143.583047898124
79.1584820682478	166.935525759648
73.2017672618094	153.444633250532
66.3331270287868	142.634195527086
60.5938870482026	126.281379917426
76.3470293141953	160.013188878643
69.3751151767167	147.274573342982
71.8283786769179	146.861306080625
81.0364101842281	165.135682731169
87.5203561864876	176.03092506306
60.4618353986445	128.33862303212
86.4408045682029	180.719854915682
61.3326647054908	129.529496599742
72.6635219219476	152.460952045836
72.2237049485536	145.584567699112
67.2309149010767	141.772085253747
83.9425304101804	172.873211451904
63.4108800022199	131.35517507564
76.6053128051329	162.647903569926
69.867442998567	144.54254749184
60.6851970126916	122.973397402478
82.1468914346638	168.686421371504
49.1165963449117	103.472504297844
64.7384753058738	135.177281490356
54.5859743309274	116.617376518729
71.9432106990127	152.119358885799
72.6442254944098	149.366838902579
58.8126483129025	123.855007202395
76.5095295614707	160.739751397102
59.67099761418	125.918545416834
76.5920149941798	160.241760564849
72.3782939962771	146.066784776879
77.1527594710452	156.323659666485
60.6151696080615	124.018035055193
70.953540096781	147.443277086643
65.3718058004366	137.063768689212
55.3111784390543	114.502795480172
71.5268650552153	149.928354589527
87.7376261131718	182.27162558108
63.5192906648495	130.613213174812
68.001825243318	137.346368740945
76.8924373297718	157.454960777471
70.361455098366	145.293594862546
89.4353631225286	182.781260913305
77.3721373378987	159.944610003333
93.2133393302204	186.672127360593
73.4890934629397	153.198724082212
58.6608333872408	125.409427124217
74.2133526790432	154.136575070678
60.7544374318581	129.132358502461
59.9293763388066	121.304973759619
68.1052566989639	143.953495385467
79.339167001786	160.329524208584
73.4390999957798	152.897469608368
78.1402027646355	159.153246317021
79.153410022806	160.887132855053
68.2814786957774	137.560595330263
45.9776888639094	95.938977520519
77.9590685173084	165.68332430835
91.6911586935979	187.579776573157
70.5838349945969	146.4514163011
56.4508555047232	120.668448134795
66.3244923444595	136.087058863256
60.6548242084475	121.942773207515
69.5836077992838	143.391183112103
76.7611200555664	163.181088824285
78.6643614680554	160.799501352487
72.3517502481331	149.861324654935
60.6602986672357	125.961494597778
78.132521672816	162.655516808739
83.4831855513005	171.199944700923
92.5188277593107	189.451595503137
65.0634756553408	132.76291793854
74.740925991525	149.662168541158
81.9369166611409	167.424474069699
68.8360452847788	141.942179912748
75.2485855576848	152.816208016832
72.1442148127842	153.846450870161
68.6555046546314	139.391274392613
71.6850910287503	152.876339263406
79.6473276953	166.51116215629
74.087789140044	157.278906297606
65.3356178482549	133.644438163475
47.6021702417823	104.398918851316
62.0493681487516	133.391118937336
69.8004488265637	144.119670836354
44.8557487803569	95.213020266604
92.1095203169735	190.427572974772
55.1123777008723	118.323992707322
58.3924812438077	119.797617476176
84.5773822495573	172.31992130314
48.1012405128001	102.194824765672
77.3906268112837	154.905759830216
66.5599123145724	141.557721118776
74.5587674151169	154.179842110257
78.781102625448	166.281749826911
60.4153607708768	129.542901586721
62.9415515425139	129.848611585142
40.0305069677222	84.7604757261775
60.3894767595516	121.442817028065
73.801882539167	150.890008639058
75.0506758958203	158.329044012466
90.2705600379976	186.567103473844
70.6462702873963	150.275513550147
74.6365864840187	154.326397363998
70.7477833269354	151.385275180769
65.1316376416456	131.938794446546
77.4891082086261	156.929705847173
74.6423458088964	158.797405132061
71.2942045839347	147.847657286251
61.8453934838972	127.800426937914
69.5984954826457	147.759252769764
77.8141697768025	156.272687158435
76.7645274746263	157.250218508492
65.1734747443205	131.255376592064
63.3088653203649	136.239456312189
75.1280132192226	157.273833174266
80.4890992895349	161.479669563961
71.2105816310294	151.603459084597
66.8670711462047	135.90419460193
61.1932926998855	131.087085989101
65.8071310872781	136.676000158044
55.172483219782	115.299650199279
63.0268180059988	131.433287754985
